order_item_id,order_id,product_id,quantity,unit_price,subtotal
7028,2342,53,2,495.45,990.9
7029,2343,99,4,308.48,1233.92
7030,2343,33,1,84.95,84.95
7031,2343,46,1,8.37,8.37
7032,2344,69,5,127.54,637.7
7033,2344,67,1,90.33,90.33
7034,2344,64,5,386.16,1930.8
7035,2344,44,3,462.08,1386.24
7036,2344,22,2,180.62,361.24
7037,2345,44,3,462.08,1386.24
7038,2345,83,4,455.02,1820.08
7039,2345,80,5,231.93,1159.65
7040,2346,85,4,276.89,1107.56
7041,2347,64,2,386.16,772.32
7042,2348,76,4,264.16,1056.64
7043,2348,93,3,493.18,1479.54
7044,2348,29,3,148.73,446.19
7045,2348,76,4,264.16,1056.64
7046,2348,20,1,163.74,163.74
7047,2349,78,5,75.28,376.4
7048,2349,43,5,112.62,563.1
7049,2349,20,1,163.74,163.74
7050,2349,2,2,98.29,196.58
7051,2350,90,5,432.36,2161.8
7052,2350,41,5,132.03,660.15
7053,2350,56,3,106.88,320.64
7054,2351,85,5,276.89,1384.45
7055,2352,55,5,317.52,1587.6
7056,2352,74,1,156.04,156.04
7057,2353,78,5,75.28,376.4
7058,2353,66,4,310.48,1241.92
7059,2353,37,4,18.93,75.72
7060,2354,83,1,455.02,455.02
7061,2354,95,2,120.38,240.76
7062,2354,56,3,106.88,320.64
7063,2354,86,4,432.54,1730.16
7064,2354,66,4,310.48,1241.92
7065,2355,98,3,463.98,1391.94
7066,2355,63,5,7.05,35.25
7067,2355,18,5,110.9,554.5
7068,2356,57,3,220.38,661.14
7069,2356,98,1,463.98,463.98
7070,2357,44,3,462.08,1386.24
7071,2357,43,2,112.62,225.24
7072,2357,50,4,338.6,1354.4
7073,2358,41,3,132.03,396.09
7074,2358,35,4,487.48,1949.92
7075,2358,60,3,463.32,1389.96
7076,2358,62,5,378.63,1893.15
7077,2359,2,4,98.29,393.16
7078,2360,88,3,61.41,184.23
7079,2360,14,1,226.87,226.87
7080,2360,20,4,163.74,654.96
7081,2360,66,4,310.48,1241.92
7082,2361,3,3,298.06,894.18
7083,2361,83,3,455.02,1365.06
7084,2361,88,5,61.41,307.05
7085,2361,25,2,58.97,117.94
7086,2361,24,4,313.69,1254.76
7087,2362,2,1,98.29,98.29
7088,2362,66,5,310.48,1552.4
7089,2362,82,2,456.22,912.44
7090,2362,65,3,315.15,945.45
7091,2363,61,1,236.77,236.77
7092,2364,71,4,208.34,833.36
7093,2364,54,2,127.94,255.88
7094,2365,63,3,7.05,21.15
7095,2365,52,1,287.14,287.14
7096,2365,52,2,287.14,574.28
7097,2365,18,4,110.9,443.6
7098,2365,100,4,446.87,1787.48
7099,2366,19,4,266.45,1065.8
7100,2366,32,4,482.23,1928.92
7101,2367,98,5,463.98,2319.9
7102,2367,67,5,90.33,451.65
7103,2368,11,5,192.64,963.2
7104,2368,28,4,401.9,1607.6
7105,2368,73,2,478.22,956.44
7106,2368,81,5,21.17,105.85
7107,2369,74,5,156.04,780.2
7108,2369,79,1,219.91,219.91
7109,2369,50,2,338.6,677.2
7110,2369,70,1,336.06,336.06
7111,2370,84,4,448.9,1795.6
7112,2370,95,5,120.38,601.9
7113,2370,95,1,120.38,120.38
7114,2370,44,2,462.08,924.16
7115,2370,17,5,279.22,1396.1
7116,2371,2,3,98.29,294.87
7117,2372,99,1,308.48,308.48
7118,2372,88,3,61.41,184.23
7119,2373,22,2,180.62,361.24
7120,2373,81,1,21.17,21.17
7121,2373,17,5,279.22,1396.1
7122,2374,29,3,148.73,446.19
7123,2374,37,1,18.93,18.93
7124,2374,27,2,169.87,339.74
7125,2374,83,3,455.02,1365.06
7126,2374,98,2,463.98,927.96
7127,2375,47,2,147.59,295.18
7128,2375,63,5,7.05,35.25
7129,2375,51,3,462.38,1387.14
7130,2376,73,1,478.22,478.22
7131,2376,93,2,493.18,986.36
7132,2376,65,1,315.15,315.15
7133,2376,44,3,462.08,1386.24
7134,2376,98,2,463.98,927.96
7135,2377,41,3,132.03,396.09
7136,2377,88,2,61.41,122.82
7137,2377,17,5,279.22,1396.1
7138,2378,39,2,14.98,29.96
7139,2378,7,3,21.26,63.78
7140,2379,4,1,286.47,286.47
7141,2379,40,1,116.91,116.91
7142,2379,26,3,93.84,281.52
7143,2380,99,5,308.48,1542.4
7144,2380,90,5,432.36,2161.8
7145,2381,15,5,56.17,280.85
7146,2381,62,4,378.63,1514.52
7147,2382,85,5,276.89,1384.45
7148,2382,39,2,14.98,29.96
7149,2382,15,4,56.17,224.68
7150,2382,20,2,163.74,327.48
7151,2382,64,5,386.16,1930.8
7152,2383,51,4,462.38,1849.52
7153,2383,91,2,97.89,195.78
7154,2383,22,2,180.62,361.24
7155,2383,98,1,463.98,463.98
7156,2384,93,3,493.18,1479.54
7157,2384,32,3,482.23,1446.69
7158,2384,26,4,93.84,375.36
7159,2384,73,2,478.22,956.44
7160,2385,21,2,466.52,933.04
7161,2386,44,1,462.08,462.08
7162,2386,89,4,123.21,492.84
7163,2386,99,4,308.48,1233.92
7164,2386,92,4,170.38,681.52
7165,2387,34,3,52.96,158.88
7166,2387,1,5,425.15,2125.75
7167,2388,34,1,52.96,52.96
7168,2388,8,5,351.35,1756.75
7169,2388,14,4,226.87,907.48
7170,2388,77,4,22.82,91.28
7171,2389,79,5,219.91,1099.55
7172,2389,95,2,120.38,240.76
7173,2390,60,1,463.32,463.32
7174,2390,47,1,147.59,147.59
7175,2390,20,3,163.74,491.22
7176,2391,86,4,432.54,1730.16
7177,2392,42,5,278.92,1394.6
7178,2393,12,1,315.88,315.88
7179,2393,75,4,293.85,1175.4
7180,2393,47,3,147.59,442.77
7181,2393,32,5,482.23,2411.15
7182,2393,39,3,14.98,44.94
7183,2394,13,1,156.7,156.7
7184,2395,3,3,298.06,894.18
7185,2395,20,4,163.74,654.96
7186,2395,69,4,127.54,510.16
7187,2396,67,1,90.33,90.33
7188,2396,13,3,156.7,470.1
7189,2396,7,1,21.26,21.26
7190,2396,91,1,97.89,97.89
7191,2397,83,4,455.02,1820.08
7192,2397,60,2,463.32,926.64
7193,2398,13,1,156.7,156.7
7194,2399,63,5,7.05,35.25
7195,2399,14,1,226.87,226.87
7196,2400,99,2,308.48,616.96
7197,2400,27,2,169.87,339.74
7198,2401,22,4,180.62,722.48
7199,2401,48,4,454.26,1817.04
7200,2401,23,4,109.37,437.48
7201,2401,15,5,56.17,280.85
7202,2401,39,4,14.98,59.92
7203,2402,49,3,129.19,387.57
7204,2402,70,3,336.06,1008.18
7205,2402,99,5,308.48,1542.4
7206,2403,41,1,132.03,132.03
7207,2403,33,5,84.95,424.75
7208,2403,72,3,471.19,1413.57
7209,2404,11,5,192.64,963.2
7210,2404,62,1,378.63,378.63
7211,2404,1,4,425.15,1700.6
7212,2404,8,2,351.35,702.7
7213,2404,86,5,432.54,2162.7
7214,2405,67,4,90.33,361.32
7215,2405,56,2,106.88,213.76
7216,2405,14,5,226.87,1134.35
7217,2405,39,4,14.98,59.92
7218,2405,48,3,454.26,1362.78
7219,2406,86,1,432.54,432.54
7220,2406,75,3,293.85,881.55
7221,2406,44,1,462.08,462.08
7222,2406,93,5,493.18,2465.9
7223,2406,34,2,52.96,105.92
7224,2407,92,5,170.38,851.9
7225,2407,66,3,310.48,931.44
7226,2407,56,3,106.88,320.64
7227,2408,83,2,455.02,910.04
7228,2408,29,3,148.73,446.19
7229,2409,35,4,487.48,1949.92
7230,2409,57,2,220.38,440.76
7231,2410,30,1,264.32,264.32
7232,2411,25,3,58.97,176.91
7233,2411,35,1,487.48,487.48
7234,2412,68,1,174.73,174.73
7235,2413,60,3,463.32,1389.96
7236,2413,80,5,231.93,1159.65
7237,2413,71,5,208.34,1041.7
7238,2414,14,5,226.87,1134.35
7239,2414,4,5,286.47,1432.35
7240,2415,29,5,148.73,743.65
7241,2415,11,2,192.64,385.28
7242,2415,34,1,52.96,52.96
7243,2415,77,1,22.82,22.82
7244,2416,9,3,88.43,265.29
7245,2416,10,3,403.13,1209.39
7246,2416,78,2,75.28,150.56
7247,2416,18,3,110.9,332.7
7248,2416,71,1,208.34,208.34
7249,2417,20,5,163.74,818.7
7250,2417,84,4,448.9,1795.6
7251,2418,40,5,116.91,584.55
7252,2418,34,4,52.96,211.84
7253,2418,88,3,61.41,184.23
7254,2418,72,4,471.19,1884.76
7255,2419,33,2,84.95,169.9
7256,2419,35,1,487.48,487.48
7257,2419,35,1,487.48,487.48
7258,2419,66,5,310.48,1552.4
7259,2419,78,3,75.28,225.84
7260,2420,79,5,219.91,1099.55
7261,2420,71,1,208.34,208.34
7262,2420,10,3,403.13,1209.39
7263,2420,3,2,298.06,596.12
7264,2421,78,1,75.28,75.28
7265,2422,83,3,455.02,1365.06
7266,2423,91,1,97.89,97.89
7267,2424,65,1,315.15,315.15
7268,2424,70,2,336.06,672.12
7269,2424,9,5,88.43,442.15
7270,2425,76,4,264.16,1056.64
7271,2426,54,5,127.94,639.7
7272,2427,37,1,18.93,18.93
7273,2428,45,4,153.43,613.72
7274,2428,79,3,219.91,659.73
7275,2428,22,3,180.62,541.86
7276,2428,62,1,378.63,378.63
7277,2429,41,2,132.03,264.06
7278,2429,73,5,478.22,2391.1
7279,2429,99,3,308.48,925.44
7280,2430,35,1,487.48,487.48
7281,2430,22,4,180.62,722.48
7282,2430,8,1,351.35,351.35
7283,2430,46,5,8.37,41.85
7284,2430,43,5,112.62,563.1
7285,2431,88,2,61.41,122.82
7286,2431,28,1,401.9,401.9
7287,2431,45,1,153.43,153.43
7288,2432,94,2,491.84,983.68
7289,2432,84,1,448.9,448.9
7290,2432,55,3,317.52,952.56
7291,2432,27,4,169.87,679.48
7292,2433,70,2,336.06,672.12
7293,2433,47,4,147.59,590.36
7294,2433,87,4,31.74,126.96
7295,2433,90,5,432.36,2161.8
7296,2434,64,1,386.16,386.16
7297,2434,54,5,127.94,639.7
7298,2434,66,2,310.48,620.96
7299,2434,93,3,493.18,1479.54
7300,2434,45,3,153.43,460.29
7301,2435,27,4,169.87,679.48
7302,2435,7,2,21.26,42.52
7303,2435,85,5,276.89,1384.45
7304,2435,24,2,313.69,627.38
7305,2435,27,4,169.87,679.48
7306,2436,51,4,462.38,1849.52
7307,2436,38,5,307.83,1539.15
7308,2437,86,5,432.54,2162.7
7309,2437,57,5,220.38,1101.9
7310,2437,64,3,386.16,1158.48
7311,2438,72,5,471.19,2355.95
7312,2439,59,3,50.53,151.59
7313,2440,81,1,21.17,21.17
7314,2440,74,2,156.04,312.08
7315,2441,34,4,52.96,211.84
7316,2441,95,3,120.38,361.14
7317,2441,40,1,116.91,116.91
7318,2441,47,5,147.59,737.95
7319,2441,19,3,266.45,799.35
7320,2442,61,5,236.77,1183.85
7321,2442,28,1,401.9,401.9
7322,2442,88,2,61.41,122.82
7323,2442,50,5,338.6,1693.0
7324,2443,94,5,491.84,2459.2
7325,2444,30,3,264.32,792.96
7326,2444,89,5,123.21,616.05
7327,2444,23,1,109.37,109.37
7328,2445,39,5,14.98,74.9
7329,2445,58,3,151.22,453.66
7330,2445,38,1,307.83,307.83
7331,2446,93,1,493.18,493.18
7332,2446,96,5,125.55,627.75
7333,2446,19,5,266.45,1332.25
7334,2447,22,1,180.62,180.62
7335,2447,18,1,110.9,110.9
7336,2447,47,3,147.59,442.77
7337,2447,24,1,313.69,313.69
7338,2447,29,3,148.73,446.19
7339,2448,61,4,236.77,947.08
7340,2448,33,2,84.95,169.9
7341,2448,68,2,174.73,349.46
7342,2448,79,4,219.91,879.64
7343,2448,99,5,308.48,1542.4
7344,2449,23,5,109.37,546.85
7345,2449,95,3,120.38,361.14
7346,2449,37,3,18.93,56.79
7347,2449,45,3,153.43,460.29
7348,2450,10,2,403.13,806.26
7349,2450,49,3,129.19,387.57
7350,2450,96,1,125.55,125.55
7351,2451,74,4,156.04,624.16
7352,2451,38,5,307.83,1539.15
7353,2451,19,1,266.45,266.45
7354,2451,7,5,21.26,106.3
7355,2451,39,2,14.98,29.96
7356,2452,7,5,21.26,106.3
7357,2452,99,1,308.48,308.48
7358,2453,77,3,22.82,68.46
7359,2453,45,4,153.43,613.72
7360,2453,11,5,192.64,963.2
7361,2453,64,4,386.16,1544.64
7362,2453,46,2,8.37,16.74
7363,2454,20,3,163.74,491.22
7364,2455,34,3,52.96,158.88
7365,2455,49,2,129.19,258.38
7366,2456,58,2,151.22,302.44
7367,2456,48,2,454.26,908.52
7368,2456,7,5,21.26,106.3
7369,2456,42,4,278.92,1115.68
7370,2456,64,5,386.16,1930.8
7371,2457,66,1,310.48,310.48
7372,2457,74,1,156.04,156.04
7373,2457,100,1,446.87,446.87
7374,2457,67,3,90.33,270.99
7375,2458,83,1,455.02,455.02
7376,2458,15,1,56.17,56.17
7377,2458,42,3,278.92,836.76
7378,2458,41,2,132.03,264.06
7379,2458,78,2,75.28,150.56
7380,2459,91,1,97.89,97.89
7381,2459,94,1,491.84,491.84
7382,2459,55,4,317.52,1270.08
7383,2460,38,5,307.83,1539.15
7384,2460,33,1,84.95,84.95
7385,2460,40,4,116.91,467.64
7386,2460,19,2,266.45,532.9
7387,2460,66,2,310.48,620.96
7388,2461,19,5,266.45,1332.25
7389,2461,2,5,98.29,491.45
7390,2461,60,5,463.32,2316.6
7391,2461,67,2,90.33,180.66
7392,2462,66,1,310.48,310.48
7393,2462,12,2,315.88,631.76
7394,2463,93,2,493.18,986.36
7395,2463,80,2,231.93,463.86
7396,2464,85,3,276.89,830.67
7397,2464,57,5,220.38,1101.9
7398,2465,43,1,112.62,112.62
7399,2465,35,5,487.48,2437.4
7400,2465,87,2,31.74,63.48
7401,2466,22,5,180.62,903.1
7402,2466,90,5,432.36,2161.8
7403,2466,36,4,258.12,1032.48
7404,2467,34,4,52.96,211.84
7405,2467,35,4,487.48,1949.92
7406,2467,17,4,279.22,1116.88
7407,2468,40,3,116.91,350.73
7408,2468,38,2,307.83,615.66
7409,2468,33,2,84.95,169.9
7410,2469,43,5,112.62,563.1
7411,2469,34,4,52.96,211.84
7412,2469,27,3,169.87,509.61
7413,2469,3,3,298.06,894.18
7414,2469,6,5,189.64,948.2
7415,2470,21,5,466.52,2332.6
7416,2470,5,2,463.08,926.16
7417,2471,32,1,482.23,482.23
7418,2471,70,1,336.06,336.06
7419,2471,76,2,264.16,528.32
7420,2471,74,3,156.04,468.12
7421,2471,1,3,425.15,1275.45
7422,2472,33,5,84.95,424.75
7423,2473,78,5,75.28,376.4
7424,2474,97,5,435.27,2176.35
7425,2475,39,1,14.98,14.98
7426,2475,92,5,170.38,851.9
7427,2475,54,5,127.94,639.7
7428,2475,21,4,466.52,1866.08
7429,2475,95,4,120.38,481.52
7430,2476,56,1,106.88,106.88
7431,2476,93,5,493.18,2465.9
7432,2476,54,2,127.94,255.88
7433,2476,86,1,432.54,432.54
7434,2477,35,2,487.48,974.96
7435,2477,24,3,313.69,941.07
7436,2477,50,1,338.6,338.6
7437,2478,29,5,148.73,743.65
7438,2478,6,4,189.64,758.56
7439,2478,60,1,463.32,463.32
7440,2478,45,5,153.43,767.15
7441,2478,36,4,258.12,1032.48
7442,2479,57,1,220.38,220.38
7443,2479,18,4,110.9,443.6
7444,2479,4,3,286.47,859.41
7445,2479,17,1,279.22,279.22
7446,2480,13,2,156.7,313.4
7447,2481,43,1,112.62,112.62
7448,2481,4,3,286.47,859.41
7449,2481,55,5,317.52,1587.6
7450,2482,17,3,279.22,837.66
7451,2483,2,5,98.29,491.45
7452,2483,14,1,226.87,226.87
7453,2483,77,5,22.82,114.1
7454,2483,46,5,8.37,41.85
7455,2484,93,4,493.18,1972.72
7456,2484,90,2,432.36,864.72
7457,2485,21,5,466.52,2332.6
7458,2485,69,5,127.54,637.7
7459,2485,45,1,153.43,153.43
7460,2485,81,1,21.17,21.17
7461,2486,59,1,50.53,50.53
7462,2486,50,4,338.6,1354.4
7463,2487,95,5,120.38,601.9
7464,2487,53,3,495.45,1486.35
7465,2488,80,4,231.93,927.72
7466,2488,71,2,208.34,416.68
7467,2488,46,5,8.37,41.85
7468,2488,67,5,90.33,451.65
7469,2489,50,5,338.6,1693.0
7470,2489,31,2,465.13,930.26
7471,2489,57,1,220.38,220.38
7472,2489,1,5,425.15,2125.75
7473,2490,10,4,403.13,1612.52
7474,2490,52,2,287.14,574.28
7475,2491,24,4,313.69,1254.76
7476,2491,55,3,317.52,952.56
7477,2492,6,4,189.64,758.56
7478,2492,86,3,432.54,1297.62
7479,2492,70,1,336.06,336.06
7480,2492,54,4,127.94,511.76
7481,2492,55,3,317.52,952.56
7482,2493,71,5,208.34,1041.7
7483,2494,58,2,151.22,302.44
7484,2494,59,4,50.53,202.12
7485,2494,94,2,491.84,983.68
7486,2494,15,4,56.17,224.68
7487,2495,90,1,432.36,432.36
7488,2495,41,1,132.03,132.03
7489,2496,89,4,123.21,492.84
7490,2497,76,3,264.16,792.48
7491,2497,73,4,478.22,1912.88
7492,2497,33,3,84.95,254.85
7493,2497,85,5,276.89,1384.45
7494,2497,1,1,425.15,425.15
7495,2498,99,1,308.48,308.48
7496,2498,22,1,180.62,180.62
7497,2498,94,2,491.84,983.68
7498,2499,56,3,106.88,320.64
7499,2499,16,3,431.44,1294.32
7500,2499,57,4,220.38,881.52
7501,2500,88,4,61.41,245.64
7502,2500,70,4,336.06,1344.24
7503,2500,26,4,93.84,375.36
7504,2500,21,4,466.52,1866.08
7505,2500,44,4,462.08,1848.32
7506,2501,97,4,435.27,1741.08
7507,2501,51,3,462.38,1387.14
7508,2501,15,3,56.17,168.51
7509,2501,13,1,156.7,156.7
7510,2501,75,5,293.85,1469.25
7511,2502,14,3,226.87,680.61
7512,2502,60,1,463.32,463.32
7513,2502,99,1,308.48,308.48
7514,2503,53,4,495.45,1981.8
7515,2503,88,2,61.41,122.82
7516,2504,85,5,276.89,1384.45
7517,2504,54,4,127.94,511.76
7518,2505,87,2,31.74,63.48
7519,2505,29,3,148.73,446.19
7520,2505,18,1,110.9,110.9
7521,2505,46,2,8.37,16.74
7522,2506,17,4,279.22,1116.88
7523,2506,13,2,156.7,313.4
7524,2506,30,2,264.32,528.64
7525,2506,46,3,8.37,25.11
7526,2506,7,3,21.26,63.78
7527,2507,62,2,378.63,757.26
7528,2507,45,4,153.43,613.72
7529,2507,85,3,276.89,830.67
7530,2507,34,2,52.96,105.92
7531,2507,61,4,236.77,947.08
7532,2508,97,5,435.27,2176.35
7533,2508,66,5,310.48,1552.4
7534,2509,95,3,120.38,361.14
7535,2509,46,3,8.37,25.11
7536,2509,78,2,75.28,150.56
7537,2509,43,3,112.62,337.86
7538,2509,41,5,132.03,660.15
7539,2510,77,5,22.82,114.1
7540,2510,55,2,317.52,635.04
7541,2510,52,5,287.14,1435.7
7542,2511,16,2,431.44,862.88
7543,2512,16,3,431.44,1294.32
7544,2513,18,1,110.9,110.9
7545,2513,76,5,264.16,1320.8
7546,2513,31,5,465.13,2325.65
7547,2513,86,5,432.54,2162.7
7548,2514,82,2,456.22,912.44
7549,2514,75,5,293.85,1469.25
7550,2514,34,3,52.96,158.88
7551,2515,21,4,466.52,1866.08
7552,2515,33,5,84.95,424.75
7553,2515,23,1,109.37,109.37
7554,2516,14,5,226.87,1134.35
7555,2517,35,1,487.48,487.48
7556,2517,26,3,93.84,281.52
7557,2517,85,1,276.89,276.89
7558,2517,64,5,386.16,1930.8
7559,2518,67,5,90.33,451.65
7560,2518,93,2,493.18,986.36
7561,2518,84,3,448.9,1346.7
7562,2518,22,1,180.62,180.62
7563,2518,88,3,61.41,184.23
7564,2519,67,1,90.33,90.33
7565,2519,51,2,462.38,924.76
7566,2519,50,4,338.6,1354.4
7567,2520,36,1,258.12,258.12
7568,2520,71,5,208.34,1041.7
7569,2520,22,5,180.62,903.1
7570,2520,59,3,50.53,151.59
7571,2521,6,1,189.64,189.64
7572,2522,57,5,220.38,1101.9
7573,2523,93,5,493.18,2465.9
7574,2523,20,2,163.74,327.48
7575,2524,16,5,431.44,2157.2
7576,2524,84,3,448.9,1346.7
7577,2525,55,1,317.52,317.52
7578,2525,19,4,266.45,1065.8
7579,2525,54,1,127.94,127.94
7580,2526,22,1,180.62,180.62
7581,2526,70,2,336.06,672.12
7582,2526,97,1,435.27,435.27
7583,2526,91,5,97.89,489.45
7584,2526,10,1,403.13,403.13
7585,2527,49,1,129.19,129.19
7586,2527,1,1,425.15,425.15
7587,2528,32,3,482.23,1446.69
7588,2528,17,2,279.22,558.44
7589,2528,7,5,21.26,106.3
7590,2528,85,1,276.89,276.89
7591,2528,50,5,338.6,1693.0
7592,2529,85,3,276.89,830.67
7593,2529,73,1,478.22,478.22
7594,2529,38,2,307.83,615.66
7595,2529,68,5,174.73,873.65
7596,2529,1,5,425.15,2125.75
7597,2530,32,5,482.23,2411.15
7598,2530,55,1,317.52,317.52
7599,2531,74,1,156.04,156.04
7600,2531,32,4,482.23,1928.92
7601,2531,11,5,192.64,963.2
7602,2531,42,3,278.92,836.76
7603,2531,70,4,336.06,1344.24
7604,2532,97,3,435.27,1305.81
7605,2533,78,1,75.28,75.28
7606,2533,85,4,276.89,1107.56
7607,2533,2,3,98.29,294.87
7608,2533,58,4,151.22,604.88
7609,2534,43,4,112.62,450.48
7610,2534,89,4,123.21,492.84
7611,2535,39,3,14.98,44.94
7612,2535,44,4,462.08,1848.32
7613,2535,34,3,52.96,158.88
7614,2535,73,2,478.22,956.44
7615,2535,59,3,50.53,151.59
7616,2536,60,3,463.32,1389.96
7617,2536,65,1,315.15,315.15
7618,2537,81,5,21.17,105.85
7619,2537,100,3,446.87,1340.61
7620,2538,92,4,170.38,681.52
7621,2538,84,5,448.9,2244.5
7622,2538,58,2,151.22,302.44
7623,2539,89,2,123.21,246.42
7624,2539,1,2,425.15,850.3
7625,2539,4,3,286.47,859.41
7626,2539,20,1,163.74,163.74
7627,2539,91,5,97.89,489.45
7628,2540,68,3,174.73,524.19
7629,2541,56,3,106.88,320.64
7630,2541,28,2,401.9,803.8
7631,2541,81,1,21.17,21.17
7632,2542,67,1,90.33,90.33
7633,2542,64,5,386.16,1930.8
7634,2542,59,4,50.53,202.12
7635,2542,1,4,425.15,1700.6
7636,2543,90,5,432.36,2161.8
7637,2543,43,1,112.62,112.62
7638,2543,3,1,298.06,298.06
7639,2544,70,1,336.06,336.06
7640,2544,2,5,98.29,491.45
7641,2544,66,2,310.48,620.96
7642,2544,37,4,18.93,75.72
7643,2545,64,3,386.16,1158.48
7644,2545,72,4,471.19,1884.76
7645,2545,98,1,463.98,463.98
7646,2545,77,2,22.82,45.64
7647,2545,70,4,336.06,1344.24
7648,2546,45,4,153.43,613.72
7649,2546,37,2,18.93,37.86
7650,2546,31,5,465.13,2325.65
7651,2547,78,5,75.28,376.4
7652,2547,75,5,293.85,1469.25
7653,2547,51,2,462.38,924.76
7654,2547,62,5,378.63,1893.15
7655,2547,1,2,425.15,850.3
7656,2548,65,2,315.15,630.3
7657,2548,55,3,317.52,952.56
7658,2548,68,3,174.73,524.19
7659,2548,35,3,487.48,1462.44
7660,2548,23,3,109.37,328.11
7661,2549,54,1,127.94,127.94
7662,2549,9,2,88.43,176.86
7663,2549,73,4,478.22,1912.88
7664,2550,74,5,156.04,780.2
7665,2550,87,2,31.74,63.48
7666,2550,46,2,8.37,16.74
7667,2551,90,4,432.36,1729.44
7668,2551,46,3,8.37,25.11
7669,2552,32,4,482.23,1928.92
7670,2553,49,1,129.19,129.19
7671,2553,2,2,98.29,196.58
7672,2554,78,2,75.28,150.56
7673,2555,69,3,127.54,382.62
7674,2556,41,1,132.03,132.03
7675,2556,53,3,495.45,1486.35
7676,2557,73,5,478.22,2391.1
7677,2557,4,5,286.47,1432.35
7678,2558,77,3,22.82,68.46
7679,2558,95,1,120.38,120.38
7680,2559,5,2,463.08,926.16
7681,2559,2,4,98.29,393.16
7682,2559,7,3,21.26,63.78
7683,2559,30,4,264.32,1057.28
7684,2560,32,4,482.23,1928.92
7685,2560,84,3,448.9,1346.7
7686,2560,91,5,97.89,489.45
7687,2561,36,2,258.12,516.24
7688,2561,47,5,147.59,737.95
7689,2562,99,1,308.48,308.48
7690,2562,38,3,307.83,923.49
7691,2563,74,1,156.04,156.04
7692,2563,71,2,208.34,416.68
7693,2563,12,5,315.88,1579.4
7694,2564,33,2,84.95,169.9
7695,2564,88,3,61.41,184.23
7696,2564,18,5,110.9,554.5
7697,2564,30,5,264.32,1321.6
7698,2564,41,4,132.03,528.12
7699,2565,94,2,491.84,983.68
7700,2565,86,3,432.54,1297.62
7701,2565,31,5,465.13,2325.65
7702,2566,98,3,463.98,1391.94
7703,2567,27,4,169.87,679.48
7704,2567,46,5,8.37,41.85
7705,2568,82,5,456.22,2281.1
7706,2569,48,2,454.26,908.52
7707,2569,2,5,98.29,491.45
7708,2569,15,3,56.17,168.51
7709,2569,31,2,465.13,930.26
7710,2570,79,4,219.91,879.64
7711,2571,51,1,462.38,462.38
7712,2571,43,4,112.62,450.48
7713,2571,14,1,226.87,226.87
7714,2571,44,3,462.08,1386.24
7715,2572,52,4,287.14,1148.56
7716,2572,55,4,317.52,1270.08
7717,2572,24,5,313.69,1568.45
7718,2573,13,4,156.7,626.8
7719,2573,75,5,293.85,1469.25
7720,2573,47,3,147.59,442.77
7721,2574,78,3,75.28,225.84
7722,2574,33,1,84.95,84.95
7723,2575,16,5,431.44,2157.2
7724,2576,38,2,307.83,615.66
7725,2576,50,3,338.6,1015.8
7726,2576,58,5,151.22,756.1
7727,2576,75,5,293.85,1469.25
7728,2576,85,3,276.89,830.67
7729,2577,43,2,112.62,225.24
7730,2578,74,2,156.04,312.08
7731,2578,64,4,386.16,1544.64
7732,2578,9,2,88.43,176.86
7733,2579,100,5,446.87,2234.35
7734,2579,2,5,98.29,491.45
7735,2579,41,2,132.03,264.06
7736,2579,73,4,478.22,1912.88
7737,2579,20,1,163.74,163.74
7738,2580,91,4,97.89,391.56
7739,2581,1,2,425.15,850.3
7740,2581,85,4,276.89,1107.56
7741,2581,82,2,456.22,912.44
7742,2582,8,5,351.35,1756.75
7743,2582,54,1,127.94,127.94
7744,2582,42,5,278.92,1394.6
7745,2582,92,2,170.38,340.76
7746,2583,7,3,21.26,63.78
7747,2583,76,1,264.16,264.16
7748,2583,21,4,466.52,1866.08
7749,2583,88,5,61.41,307.05
7750,2583,60,4,463.32,1853.28
7751,2584,57,4,220.38,881.52
7752,2584,69,1,127.54,127.54
7753,2584,16,1,431.44,431.44
7754,2585,50,3,338.6,1015.8
7755,2585,16,3,431.44,1294.32
7756,2585,82,1,456.22,456.22
7757,2586,3,4,298.06,1192.24
7758,2586,16,4,431.44,1725.76
7759,2586,75,4,293.85,1175.4
7760,2586,70,2,336.06,672.12
7761,2586,57,4,220.38,881.52
7762,2587,85,5,276.89,1384.45
7763,2587,74,3,156.04,468.12
7764,2587,15,5,56.17,280.85
7765,2587,64,3,386.16,1158.48
7766,2587,13,2,156.7,313.4
7767,2588,10,4,403.13,1612.52
7768,2588,77,4,22.82,91.28
7769,2588,77,2,22.82,45.64
7770,2588,30,4,264.32,1057.28
7771,2588,25,3,58.97,176.91
7772,2589,9,4,88.43,353.72
7773,2589,28,1,401.9,401.9
7774,2589,9,5,88.43,442.15
7775,2590,73,4,478.22,1912.88
7776,2590,25,1,58.97,58.97
7777,2590,37,4,18.93,75.72
7778,2590,77,5,22.82,114.1
7779,2591,88,4,61.41,245.64
7780,2591,79,1,219.91,219.91
7781,2591,84,3,448.9,1346.7
7782,2591,51,2,462.38,924.76
7783,2591,25,1,58.97,58.97
7784,2592,59,1,50.53,50.53
7785,2592,78,5,75.28,376.4
7786,2592,25,5,58.97,294.85
7787,2592,31,3,465.13,1395.39
7788,2592,27,5,169.87,849.35
7789,2593,91,1,97.89,97.89
7790,2594,45,3,153.43,460.29
7791,2594,49,5,129.19,645.95
